time,station,cglo,cglo_flag,ff,p,p_flag,pred,pred_flag,rf,rf_flag,ff_flag,rr,rr_flag,rrm,rrm_flag,sh,sh_flag,so_h,so_h_flag,tl,tl_flag
2021-03-02T01:00+00:00,16412,0,10,2.5,989.8,10,,,85,10,10,0.0,10,0,10,,,0.0,10,1.0,10
2021-03-02T02:00+00:00,16412,0,10,2.2,989.5,10,,,86,10,10,0.0,10,0,10,,,0.0,10,0.6,10
2021-03-02T03:00+00:00,16412,0,10,1.9,989.5,10,,,88,10,10,0.0,10,0,10,,,0.0,10,0.0,10
2021-03-02T04:00+00:00,16412,0,10,1.9,989.3,10,,,89,10,10,0.0,10,0,10,,,0.0,10,-0.3,10
2021-03-02T05:00+00:00,16412,0,10,1.8,989.5,10,,,90,10,10,0.0,10,0,10,,,0.0,10,-0.9,10
2021-03-02T06:00+00:00,16412,5,10,1.6,989.5,10,,,90,10,10,0.0,10,0,10,,,0.1,10,-0.9,10
2021-03-02T07:00+00:00,16412,104,10,1.8,989.6,10,,,86,10,10,0.0,10,0,10,,,1.0,10,0.4,10
2021-03-02T08:00+00:00,16412,271,10,2.2,990.0,10,,,69,10,10,0.0,10,0,10,,,1.0,10,5.1,10
2021-03-02T09:00+00:00,16412,426,10,1.2,989.9,10,,,60,10,10,0.0,10,0,10,,,1.0,10,8.2,10
2021-03-02T10:00+00:00,16412,540,10,0.8,989.8,10,,,52,10,10,0.0,10,0,10,,,1.0,10,10.5,10
2021-03-02T11:00+00:00,16412,605,10,1.6,989.6,10,,,50,10,10,0.0,10,0,10,,,1.0,10,10.3,10
2021-03-02T12:00+00:00,16412,622,10,2.1,988.8,10,,,45,10,10,0.0,10,0,10,,,1.0,10,11.6,10
2021-03-02T13:00+00:00,16412,579,10,1.8,988.2,10,,,39,10,10,0.0,10,0,10,,,1.0,10,13.3,10
2021-03-02T14:00+00:00,16412,478,10,1.7,987.8,10,,,39,10,10,0.0,10,0,10,,,1.0,10,13.6,10
2021-03-02T15:00+00:00,16412,329,10,1.2,987.5,10,,,39,10,10,0.0,10,0,10,,,1.0,10,13.2,10
2021-03-02T16:00+00:00,16412,163,10,1.2,987.1,10,,,43,10,10,0.0,10,0,10,,,1.0,10,12.2,10
2021-03-02T17:00+00:00,16412,18,10,0.9,987.4,10,,,50,10,10,0.0,10,0,10,,,0.1,10,10.3,10
2021-03-02T18:00+00:00,16412,0,10,1.1,987.8,10,,,60,10,10,0.0,10,0,10,,,0.0,10,7.6,10
2021-03-02T19:00+00:00,16412,0,10,1.9,988.1,10,,,67,10,10,0.0,10,0,10,,,0.0,10,5.7,10
2021-03-02T20:00+00:00,16412,0,10,2.3,988.4,10,,,71,10,10,0.0,10,0,10,,,0.0,10,4.4,10
2021-03-02T21:00+00:00,16412,0,10,2.3,988.4,10,,,72,10,10,0.0,10,0,10,,,0.0,10,3.7,10
2021-03-02T22:00+00:00,16412,0,10,1.4,988.1,10,,,75,10,10,0.0,10,0,10,,,0.0,10,2.7,10
2021-03-02T23:00+00:00,16412,0,10,1.4,987.8,10,,,77,10,10,0.0,10,0,10,,,0.0,10,2.2,10
2021-03-03T00:00+00:00,16412,0,10,1.4,987.6,10,,,80,10,10,0.0,10,0,10,,,0.0,10,1.2,10
2021-03-03T01:00+00:00,16412,0,10,1.8,987.4,10,,,82,10,10,0.0,10,0,10,,,0.0,10,0.6,10
2021-03-03T02:00+00:00,16412,0,10,2.2,986.8,10,,,83,10,10,0.0,10,0,10,,,0.0,10,0.3,10
2021-03-03T03:00+00:00,16412,0,10,3.0,986.4,10,,,83,10,10,0.0,10,0,10,,,0.0,10,1.0,10
2021-03-03T04:00+00:00,16412,0,10,3.2,986.0,10,,,84,10,10,0.0,10,0,10,,,0.0,10,-0.1,10
2021-03-03T05:00+00:00,16412,0,10,3.2,985.7,10,,,86,10,10,0.0,10,0,10,,,0.0,10,-0.9,10
2021-03-03T06:00+00:00,16412,8,10,1.1,985.6,10,,,86,10,10,0.0,10,0,10,,,0.2,10,-1.2,10
2021-03-03T07:00+00:00,16412,119,10,1.1,985.7,10,,,83,10,10,0.0,10,0,10,,,1.0,10,0.3,10
2021-03-03T08:00+00:00,16412,289,10,1.1,985.7,10,,,63,10,10,0.0,10,0,10,,,1.0,10,6.0,10
2021-03-03T09:00+00:00,16412,443,10,0.5,985.6,10,,,53,10,10,0.0,10,0,10,,,1.0,10,9.3,10
2021-03-03T10:00+00:00,16412,555,10,1.2,985.3,10,,,46,10,10,0.0,10,0,10,,,1.0,10,11.3,10
2021-03-03T11:00+00:00,16412,619,10,1.2,984.7,10,,,44,10,10,0.0,10,0,10,,,1.0,10,12.7,10
2021-03-03T12:00+00:00,16412,628,10,1.7,983.8,10,,,39,10,10,0.0,10,0,10,,,1.0,10,14.0,10
2021-03-03T13:00+00:00,16412,585,10,1.8,983.1,10,,,34,10,10,0.0,10,0,10,,,1.0,10,15.7,10
2021-03-03T14:00+00:00,16412,438,10,1.6,982.5,10,,,33,10,10,0.0,10,0,10,,,1.0,10,15.3,10
2021-03-03T15:00+00:00,16412,273,10,1.9,982.1,10,,,31,10,10,0.0,10,0,10,,,1.0,10,15.1,10
2021-03-03T16:00+00:00,16412,162,10,1.1,981.6,10,,,34,10,10,0.0,10,0,10,,,0.9,10,14.3,10
2021-03-03T17:00+00:00,16412,19,10,1.0,981.6,10,,,43,10,10,0.0,10,0,10,,,0.0,10,12.0,10
2021-03-03T18:00+00:00,16412,0,10,1.6,981.9,10,,,54,10,10,0.0,10,0,10,,,0.0,10,10.1,10
2021-03-03T19:00+00:00,16412,0,10,1.9,981.5,10,,,60,10,10,0.0,10,0,10,,,0.0,10,8.8,10
2021-03-03T20:00+00:00,16412,0,10,1.7,981.0,10,,,64,10,10,0.0,10,0,10,,,0.0,10,7.8,10
2021-03-03T21:00+00:00,16412,0,10,1.3,980.8,10,,,68,10,10,0.0,10,0,10,,,0.0,10,6.9,10
2021-03-03T22:00+00:00,16412,0,10,1.2,980.2,10,,,70,10,10,0.0,10,0,10,,,0.0,10,6.3,10
2021-03-03T23:00+00:00,16412,0,10,1.0,979.6,10,,,74,10,10,0.0,10,0,10,,,0.0,10,5.4,10
2021-03-04T00:00+00:00,16412,0,10,1.2,979.0,10,,,75,10,10,0.0,10,0,10,,,0.0,10,4.9,10
2021-03-04T01:00+00:00,16412,0,10,0.9,978.5,10,,,78,10,10,0.0,10,0,10,,,0.0,10,4.0,10
2021-03-04T02:00+00:00,16412,0,10,0.6,977.5,10,,,80,10,10,0.0,10,0,10,,,0.0,10,3.5,10
2021-03-04T03:00+00:00,16412,0,10,0.7,977.0,10,,,80,10,10,0.0,10,0,10,,,0.0,10,3.3,10
2021-03-04T04:00+00:00,16412,0,10,1.0,976.6,10,,,80,10,10,0.0,10,0,10,,,0.0,10,3.0,10
2021-03-04T05:00+00:00,16412,0,10,0.6,976.3,10,,,82,10,10,0.0,10,0,10,,,0.0,10,2.7,10
2021-03-04T06:00+00:00,16412,4,10,0.8,975.8,10,,,80,10,10,0.0,10,0,10,,,0.0,10,2.9,10
2021-03-04T07:00+00:00,16412,53,10,1.2,975.7,10,,,76,10,10,0.0,10,0,10,,,0.0,10,4.3,10
2021-03-04T08:00+00:00,16412,180,10,1.4,975.5,10,,,52,10,10,0.0,10,0,10,,,0.2,10,8.4,10
2021-03-04T09:00+00:00,16412,254,10,2.0,975.1,10,,,47,10,10,0.0,10,0,10,,,0.0,10,9.7,10
2021-03-04T10:00+00:00,16412,279,10,1.2,974.4,10,,,41,10,10,0.0,10,0,10,,,0.0,10,11.5,10
2021-03-04T11:00+00:00,16412,366,10,0.7,974.1,10,,,46,10,10,0.0,10,0,10,,,0.4,10,12.3,10
2021-03-04T12:00+00:00,16412,387,10,0.9,973.1,10,,,40,10,10,0.0,10,0,10,,,0.2,10,13.9,10
2021-03-04T13:00+00:00,16412,402,10,1.2,972.2,10,,,34,10,10,0.0,10,0,10,,,0.6,10,15.3,10
2021-03-04T14:00+00:00,16412,354,10,1.9,971.6,10,,,30,10,10,0.0,10,0,10,,,0.7,10,15.8,10
2021-03-04T15:00+00:00,16412,133,10,1.3,971.1,10,,,33,10,10,0.0,10,0,10,,,0.0,10,15.2,10
2021-03-04T16:00+00:00,16412,58,10,1.1,971.0,10,,,35,10,10,0.0,10,0,10,,,0.0,10,14.4,10
2021-03-04T17:00+00:00,16412,12,10,1.0,971.0,10,,,45,10,10,0.0,10,0,10,,,0.0,10,12.2,10
2021-03-04T18:00+00:00,16412,0,10,1.5,970.8,10,,,50,10,10,0.0,10,0,10,,,0.0,10,10.8,10
2021-03-04T19:00+00:00,16412,0,10,1.3,970.3,10,,,51,10,10,0.0,10,0,10,,,0.0,10,9.9,10
2021-03-04T20:00+00:00,16412,0,10,0.9,970.1,10,,,57,10,10,0.0,10,0,10,,,0.0,10,8.6,10
2021-03-04T21:00+00:00,16412,0,10,1.1,969.8,10,,,65,10,10,0.0,10,0,10,,,0.0,10,6.6,10
2021-03-04T22:00+00:00,16412,0,10,1.2,969.5,10,,,69,10,10,0.0,10,0,10,,,0.0,10,5.4,10
2021-03-04T23:00+00:00,16412,0,10,1.2,969.1,10,,,72,10,10,0.0,10,0,10,,,0.0,10,4.6,10
2021-03-05T00:00+00:00,16412,0,10,1.3,969.0,10,,,71,10,0,0.0,10,0,10,,,0.0,10,5.0,10
2021-03-05T01:00+00:00,16412,0,10,1.3,968.7,10,,,64,10,0,0.0,10,0,10,,,0.0,10,6.1,10
2021-03-05T02:00+00:00,16412,0,10,1.7,968.2,10,,,61,10,0,0.0,10,0,10,,,0.0,10,6.5,10
2021-03-05T03:00+00:00,16412,0,10,1.1,968.0,10,,,66,10,0,0.0,10,0,10,,,0.0,10,5.9,10
2021-03-05T04:00+00:00,16412,0,10,0.8,968.0,10,,,69,10,0,0.0,10,0,10,,,0.0,10,5.4,10
2021-03-05T05:00+00:00,16412,0,10,2.1,968.4,10,,,61,10,0,0.0,10,0,10,,,0.0,10,6.8,10
2021-03-05T06:00+00:00,16412,3,10,,968.2,10,,,65,10,0,0.0,10,0,10,,,0.0,10,6.4,10
2021-03-05T07:00+00:00,16412,45,10,0.8,968.8,10,,,61,10,0,0.0,10,0,10,,,0.0,10,7.3,10
2021-03-05T08:00+00:00,16412,157,10,1.3,969.1,10,,,60,10,0,0.0,10,0,10,,,0.1,10,7.9,10
2021-03-05T09:00+00:00,16412,371,10,0.4,969.0,10,,,48,10,0,0.0,10,0,10,,,0.8,10,11.8,10
2021-03-05T10:00+00:00,16412,504,10,1.2,969.2,10,,,45,10,0,0.0,10,0,10,,,0.9,10,12.8,10
2021-03-05T11:00+00:00,16412,201,10,0.6,969.8,10,,,42,10,0,0.0,10,0,10,,,0.0,10,12.3,10
2021-03-05T12:00+00:00,16412,317,10,1.8,969.8,10,,,41,10,0,0.0,10,2,10,,,0.2,10,12.9,10
2021-03-05T13:00+00:00,16412,213,10,1.4,970.1,10,,,53,10,0,0.0,10,0,10,,,0.1,10,11.1,10
2021-03-05T14:00+00:00,16412,23,10,2.6,971.5,10,,,60,10,0,0.0,10,24,10,,,0.0,10,9.3,10
2021-03-05T15:00+00:00,16412,179,10,3.5,972.5,10,,,56,10,0,0.0,10,0,10,,,0.3,10,8.7,10
2021-03-05T16:00+00:00,16412,30,10,2.1,974.1,10,,,70,10,0,0.0,10,8,10,,,0.0,10,7.2,10
2021-03-05T17:00+00:00,16412,12,10,2.0,975.4,10,,,68,10,0,0.0,10,10,10,,,0.0,10,6.3,10
2021-03-05T18:00+00:00,16412,0,10,1.6,977.0,10,,,47,10,0,0.0,10,0,10,,,0.0,10,6.0,10
2021-03-05T19:00+00:00,16412,0,10,3.1,978.2,10,,,49,10,0,0.0,10,0,10,,,0.0,10,5.2,10
2021-03-05T20:00+00:00,16412,0,10,2.0,979.7,10,,,68,10,0,0.0,10,0,10,,,0.0,10,2.4,10
2021-03-05T21:00+00:00,16412,0,10,2.0,980.8,10,,,68,10,0,0.0,10,0,10,,,0.0,10,2.0,10
2021-03-05T22:00+00:00,16412,0,10,1.8,982.1,10,,,63,10,0,0.0,10,0,10,,,0.0,10,1.6,10
2021-03-05T23:00+00:00,16412,0,10,0.9,983.0,10,,,60,10,0,0.0,10,0,10,,,0.0,10,1.5,10
2021-03-06T00:00+00:00,16412,0,10,1.1,983.8,10,,,61,10,10,0.0,10,0,10,,,0.0,10,1.5,10
2021-03-06T01:00+00:00,16412,0,10,1.4,984.4,10,,,61,10,10,0.0,10,0,10,,,0.0,10,1.4,10
2021-03-06T02:00+00:00,16412,0,10,0.2,984.6,10,,,63,10,10,0.0,10,0,10,,,0.0,10,0.8,10
2021-03-06T03:00+00:00,16412,0,10,1.4,985.1,10,,,72,10,10,0.0,10,0,10,,,0.0,10,-0.6,10
2021-03-06T04:00+00:00,16412,0,10,1.4,985.6,10,,,76,10,10,0.0,10,0,10,,,0.0,10,-1.5,10
2021-03-06T05:00+00:00,16412,0,10,1.5,985.9,10,,,68,10,10,0.0,10,0,10,,,0.0,10,-1.6,10
2021-03-06T06:00+00:00,16412,13,10,1.2,986.2,10,,,67,10,10,0.0,10,0,10,,,0.3,10,-2.4,10
2021-03-06T07:00+00:00,16412,139,10,1.7,987.0,10,,,59,10,10,0.0,10,0,10,,,1.0,10,-1.5,10
2021-03-06T08:00+00:00,16412,316,10,1.0,987.4,10,,,39,10,10,0.0,10,0,10,,,1.0,10,2.5,10
2021-03-06T09:00+00:00,16412,471,10,0.2,987.4,10,,,36,10,10,0.0,10,0,10,,,1.0,10,3.5,10
2021-03-06T10:00+00:00,16412,578,10,0.5,987.3,10,,,33,10,10,0.0,10,0,10,,,1.0,10,4.2,10
2021-03-06T11:00+00:00,16412,650,10,0.6,987.0,10,,,29,10,10,0.0,10,0,10,,,1.0,10,4.5,10
2021-03-06T12:00+00:00,16412,656,10,1.1,986.5,10,,,29,10,10,0.0,10,0,10,,,1.0,10,5.4,10
2021-03-06T13:00+00:00,16412,608,10,0.8,985.8,10,,,29,10,10,0.0,10,0,10,,,1.0,10,5.0,10
2021-03-06T14:00+00:00,16412,509,10,0.7,985.3,10,,,30,10,10,0.0,10,0,10,,,1.0,10,6.2,10
2021-03-06T15:00+00:00,16412,365,10,0.8,984.6,10,,,30,10,10,0.0,10,0,10,,,1.0,10,5.6,10
2021-03-06T16:00+00:00,16412,191,10,1.7,984.4,10,,,32,10,10,0.0,10,0,10,,,1.0,10,4.9,10
2021-03-06T17:00+00:00,16412,26,10,1.9,984.4,10,,,34,10,10,0.0,10,0,10,,,0.2,10,4.2,10
2021-03-06T18:00+00:00,16412,0,10,0.7,984.9,10,,,42,10,10,0.0,10,0,10,,,0.0,10,2.5,10
2021-03-06T19:00+00:00,16412,0,10,2.2,985.2,10,,,52,10,10,0.0,10,0,10,,,0.0,10,0.4,10
2021-03-06T20:00+00:00,16412,0,10,2.3,985.2,10,,,54,10,10,0.0,10,0,10,,,0.0,10,-0.5,10
2021-03-06T21:00+00:00,16412,0,10,2.4,985.1,10,,,56,10,10,0.0,10,0,10,,,0.0,10,-1.1,10
2021-03-06T22:00+00:00,16412,0,10,2.0,984.6,10,,,59,10,10,0.0,10,0,10,,,0.0,10,-1.6,10
2021-03-06T23:00+00:00,16412,0,10,2.0,984.3,10,,,60,10,10,0.0,10,0,10,,,0.0,10,-2.0,10
2021-03-07T00:00+00:00,16412,0,10,2.2,983.8,10,,,63,10,10,0.0,10,0,10,,,0.0,10,-2.6,10
2021-03-07T01:00+00:00,16412,0,10,1.6,983.3,10,,,66,10,10,0.0,10,0,10,,,0.0,10,-3.2,10
2021-03-07T02:00+00:00,16412,0,10,1.4,982.5,10,,,68,10,10,0.0,10,0,10,,,0.0,10,-3.7,10
2021-03-07T03:00+00:00,16412,0,10,1.5,981.6,10,,,69,10,10,0.0,10,0,10,,,0.0,10,-4.1,10
2021-03-07T04:00+00:00,16412,0,10,1.5,981.3,10,,,72,10,10,0.0,10,0,10,,,0.0,10,-4.6,10
2021-03-07T05:00+00:00,16412,0,10,1.9,981.0,10,,,69,10,10,0.0,10,0,10,,,0.0,10,-4.4,10
2021-03-07T06:00+00:00,16412,13,10,1.4,981.1,10,,,73,10,10,0.0,10,0,10,,,0.4,10,-5.1,10
2021-03-07T07:00+00:00,16412,142,10,1.5,981.0,10,,,67,10,10,0.0,10,0,10,,,1.0,10,-3.3,10
2021-03-07T08:00+00:00,16412,318,10,1.7,980.4,10,,,46,10,10,0.0,10,0,10,,,1.0,10,1.8,10
2021-03-07T09:00+00:00,16412,474,10,0.5,979.9,10,,,42,10,10,0.0,10,0,10,,,1.0,10,3.7,10
2021-03-07T10:00+00:00,16412,587,10,1.1,979.0,10,,,44,10,10,0.0,10,0,10,,,1.0,10,4.6,10
2021-03-07T11:00+00:00,16412,650,10,1.1,978.2,10,,,39,10,10,0.0,10,0,10,,,1.0,10,5.2,10
2021-03-07T12:00+00:00,16412,658,10,1.1,976.8,10,,,35,10,10,0.0,10,0,10,,,1.0,10,7.1,10
2021-03-07T13:00+00:00,16412,606,10,2.2,975.8,10,,,33,10,10,0.0,10,0,10,,,1.0,10,7.3,10
2021-03-07T14:00+00:00,16412,505,10,1.7,974.9,10,,,31,10,10,0.0,10,0,10,,,1.0,10,8.2,10
2021-03-07T15:00+00:00,16412,359,10,1.2,974.0,10,,,31,10,10,0.0,10,0,10,,,1.0,10,8.4,10
2021-03-07T16:00+00:00,16412,185,10,0.9,973.3,10,,,37,10,10,0.0,10,0,10,,,1.0,10,7.9,10
2021-03-07T17:00+00:00,16412,28,10,0.8,973.2,10,,,41,10,10,0.0,10,0,10,,,0.2,10,6.9,10
2021-03-07T18:00+00:00,16412,0,10,0.9,973.4,10,,,51,10,10,0.0,10,0,10,,,0.0,10,4.0,10
2021-03-07T19:00+00:00,16412,0,10,1.7,973.4,10,,,53,10,10,0.0,10,0,10,,,0.0,10,3.1,10
2021-03-07T20:00+00:00,16412,0,10,2.4,973.2,10,,,59,10,10,0.0,10,0,10,,,0.0,10,1.8,10
2021-03-07T21:00+00:00,16412,0,10,2.1,973.0,10,,,61,10,10,0.0,10,0,10,,,0.0,10,1.5,10
2021-03-07T22:00+00:00,16412,0,10,2.0,972.7,10,,,64,10,10,0.0,10,0,10,,,0.0,10,0.7,10
2021-03-07T23:00+00:00,16412,0,10,1.8,972.3,10,,,65,10,10,0.0,10,0,10,,,0.0,10,0.6,10
2021-03-08T00:00+00:00,16412,0,10,1.7,972.1,10,,,65,10,10,0.0,10,0,10,,,0.0,10,1.0,10
2021-03-08T01:00+00:00,16412,0,10,1.9,971.8,10,,,61,10,10,0.0,10,0,10,,,0.0,10,1.9,10
2021-03-08T02:00+00:00,16412,0,10,1.3,971.4,10,,,63,10,10,0.0,10,0,10,,,0.0,10,1.8,10
2021-03-08T03:00+00:00,16412,0,10,1.1,971.1,10,,,65,10,10,0.0,10,0,10,,,0.0,10,1.7,10
2021-03-08T04:00+00:00,16412,0,10,1.3,971.1,10,,,66,10,10,0.0,10,0,10,,,0.0,10,1.8,10
2021-03-08T05:00+00:00,16412,0,10,1.0,971.5,10,,,69,10,10,0.0,10,0,10,,,0.0,10,1.7,10
2021-03-08T06:00+00:00,16412,5,10,1.2,971.8,10,,,71,10,10,0.0,10,0,10,,,0.0,10,1.5,10
2021-03-08T07:00+00:00,16412,99,10,1.1,972.3,10,,,68,10,10,0.0,10,0,10,,,0.5,10,2.3,10
2021-03-08T08:00+00:00,16412,298,10,1.3,972.6,10,,,55,10,10,0.0,10,0,10,,,1.0,10,6.5,10
2021-03-08T09:00+00:00,16412,457,10,1.7,972.5,10,,,51,10,10,0.0,10,0,10,,,1.0,10,7.9,10
2021-03-08T10:00+00:00,16412,619,10,2.1,972.3,10,,,49,10,10,0.0,10,0,10,,,1.0,10,8.7,10
2021-03-08T11:00+00:00,16412,663,10,2.1,972.1,10,,,44,10,10,0.0,10,0,10,,,1.0,10,10.1,10
2021-03-08T12:00+00:00,16412,485,10,2.3,972.0,10,,,43,10,10,0.0,10,0,10,,,0.6,10,9.8,10
2021-03-08T13:00+00:00,16412,488,10,2.6,971.4,10,,,42,10,10,0.0,10,0,10,,,0.7,10,10.5,10
2021-03-08T14:00+00:00,16412,354,10,2.0,971.4,10,,,44,10,10,0.0,10,0,10,,,0.5,10,9.8,10
2021-03-08T15:00+00:00,16412,171,10,2.3,971.5,10,,,45,10,10,0.0,10,0,10,,,0.3,10,9.8,10
2021-03-08T16:00+00:00,16412,46,10,3.6,972.5,10,,,51,10,10,0.0,10,3,10,,,0.0,10,7.3,10
2021-03-08T17:00+00:00,16412,18,10,3.7,973.3,10,,,52,10,10,0.0,10,0,10,,,0.0,10,6.5,10
2021-03-08T18:00+00:00,16412,0,10,2.9,974.3,10,,,53,10,10,0.0,10,0,10,,,0.0,10,6.0,10
2021-03-08T19:00+00:00,16412,0,10,2.8,975.2,10,,,60,10,10,0.0,10,19,10,,,0.0,10,5.0,10
2021-03-08T20:00+00:00,16412,0,10,2.2,975.5,10,,,73,10,10,0.0,10,31,10,,,0.0,10,3.8,10
2021-03-08T21:00+00:00,16412,0,10,1.9,976.0,10,,,72,10,10,0.0,10,0,10,,,0.0,10,3.4,10
2021-03-08T22:00+00:00,16412,0,10,2.1,976.2,10,,,66,10,10,0.0,10,0,10,,,0.0,10,3.1,10
2021-03-08T23:00+00:00,16412,0,10,1.8,976.0,10,,,62,10,10,0.0,10,0,10,,,0.0,10,2.9,10
2021-03-09T00:00+00:00,16412,0,10,1.6,975.9,10,,,63,10,10,0.0,10,0,10,,,0.0,10,2.8,10
2021-03-09T01:00+00:00,16412,0,10,1.5,975.8,10,,,64,10,10,0.0,10,0,10,,,0.0,10,2.6,10
2021-03-09T02:00+00:00,16412,0,10,1.6,975.4,10,,,65,10,10,0.0,10,0,10,,,0.0,10,2.3,10
2021-03-09T03:00+00:00,16412,0,10,1.8,975.2,10,,,68,10,10,0.0,10,0,10,,,0.0,10,2.2,10
2021-03-09T04:00+00:00,16412,0,10,1.5,974.9,10,,,68,10,10,0.0,10,0,10,,,0.0,10,2.0,10
2021-03-09T05:00+00:00,16412,0,10,1.3,974.9,10,,,70,10,10,0.0,10,4,10,,,0.0,10,1.8,10
2021-03-09T06:00+00:00,16412,3,10,1.2,974.7,10,,,70,10,10,0.0,10,0,10,,,0.0,10,1.9,10
2021-03-09T07:00+00:00,16412,20,10,1.7,974.9,10,,,66,10,10,0.0,10,0,10,,,0.0,10,1.8,10
2021-03-09T08:00+00:00,16412,50,10,1.7,975.1,10,,,66,10,10,0.0,10,0,10,,,0.0,10,1.9,10
2021-03-09T09:00+00:00,16412,98,10,1.9,974.9,10,,,61,10,10,0.0,10,0,10,,,0.0,10,2.2,10
2021-03-09T10:00+00:00,16412,138,10,1.5,974.6,10,,,56,10,10,0.0,10,0,10,,,0.0,10,2.6,10
2021-03-09T11:00+00:00,16412,152,10,1.3,974.3,10,,,51,10,10,0.0,10,0,10,,,0.0,10,3.3,10
2021-03-09T12:00+00:00,16412,211,10,2.0,973.7,10,,,47,10,10,0.0,10,0,10,,,0.0,10,3.5,10
2021-03-09T13:00+00:00,16412,168,10,0.6,972.9,10,,,49,10,10,0.0,10,0,10,,,0.0,10,4.0,10
2021-03-09T14:00+00:00,16412,242,10,0.7,972.2,10,,,46,10,10,0.0,10,0,10,,,0.2,10,5.3,10
2021-03-09T15:00+00:00,16412,339,10,0.9,971.8,10,,,45,10,10,0.0,10,0,10,,,1.0,10,5.0,10
2021-03-09T16:00+00:00,16412,175,10,1.4,971.4,10,,,45,10,10,0.0,10,0,10,,,0.7,10,4.7,10
2021-03-09T17:00+00:00,16412,18,10,1.0,971.9,10,,,48,10,10,0.0,10,0,10,,,0.0,10,4.1,10
2021-03-09T18:00+00:00,16412,0,10,1.3,972.5,10,,,54,10,10,0.0,10,0,10,,,0.0,10,3.1,10
2021-03-09T19:00+00:00,16412,0,10,1.7,972.9,10,,,53,10,10,0.0,10,0,10,,,0.0,10,3.1,10
2021-03-09T20:00+00:00,16412,0,10,1.8,973.1,10,,,50,10,10,0.0,10,0,10,,,0.0,10,3.2,10
2021-03-09T21:00+00:00,16412,0,10,1.7,973.3,10,,,54,10,10,0.0,10,0,10,,,0.0,10,2.9,10
2021-03-09T22:00+00:00,16412,0,10,1.7,973.3,10,,,56,10,10,0.0,10,0,10,,,0.0,10,2.8,10
2021-03-09T23:00+00:00,16412,0,10,1.8,973.0,10,,,58,10,10,0.0,10,0,10,,,0.0,10,2.5,10
2021-03-10T00:00+00:00,16412,0,10,1.7,973.2,10,,,63,10,10,0.0,10,0,10,,,0.0,10,1.5,10
2021-03-10T01:00+00:00,16412,0,10,1.8,973.1,10,,,66,10,10,0.0,10,0,10,,,0.0,10,1.0,10
2021-03-10T02:00+00:00,16412,0,10,1.7,972.7,10,,,70,10,10,0.0,10,0,10,,,0.0,10,0.2,10
2021-03-10T03:00+00:00,16412,0,10,1.7,972.7,10,,,71,10,10,0.0,10,0,10,,,0.0,10,0.1,10
2021-03-10T04:00+00:00,16412,0,10,1.6,972.9,10,,,68,10,10,0.0,10,0,10,,,0.0,10,0.6,10
2021-03-10T05:00+00:00,16412,0,10,1.7,973.0,10,,,68,10,10,0.0,10,0,10,,,0.0,10,0.6,10
2021-03-10T06:00+00:00,16412,5,10,1.6,973.3,10,,,66,10,10,0.0,10,0,10,,,0.0,10,1.1,10
2021-03-10T07:00+00:00,16412,58,10,1.8,973.8,10,,,61,10,10,0.0,10,0,10,,,0.0,10,1.7,10
2021-03-10T08:00+00:00,16412,234,10,1.8,974.4,10,,,52,10,10,0.0,10,0,10,,,0.4,10,4.2,10
2021-03-10T09:00+00:00,16412,486,10,1.7,974.3,10,,,47,10,10,0.0,10,0,10,,,0.9,10,5.8,10
2021-03-10T10:00+00:00,16412,550,10,0.8,974.1,10,,,49,10,10,0.0,10,0,10,,,1.0,10,5.9,10
2021-03-10T11:00+00:00,16412,458,10,1.1,974.1,10,,,50,10,10,0.0,10,3,10,,,0.5,10,5.8,10
2021-03-10T12:00+00:00,16412,258,10,0.7,973.8,10,,,54,10,10,0.0,10,0,10,,,0.0,10,6.3,10
2021-03-10T13:00+00:00,16412,331,10,0.5,973.3,10,,,55,10,10,0.0,10,24,10,,,0.3,10,6.2,10
2021-03-10T14:00+00:00,16412,364,10,1.3,973.3,10,,,56,10,10,0.0,10,0,10,,,0.5,10,6.5,10
2021-03-10T15:00+00:00,16412,150,10,2.3,973.5,10,,,62,10,10,0.0,10,0,10,,,0.1,10,6.1,10
2021-03-10T16:00+00:00,16412,57,10,2.1,973.8,10,,,76,10,10,0.0,10,16,10,,,0.0,10,4.6,10
2021-03-10T17:00+00:00,16412,24,10,1.6,974.4,10,,,78,10,10,0.0,10,0,10,,,0.0,10,4.0,10
2021-03-10T18:00+00:00,16412,0,10,1.4,975.2,10,,,82,10,10,0.0,10,0,10,,,0.0,10,3.5,10
2021-03-10T19:00+00:00,16412,0,10,1.0,975.6,10,,,85,10,10,0.0,10,7,10,,,0.0,10,2.9,10
2021-03-10T20:00+00:00,16412,0,10,2.0,976.0,10,,,86,10,10,0.0,10,0,10,,,0.0,10,2.2,10
2021-03-10T21:00+00:00,16412,0,10,1.9,976.2,10,,,88,10,10,0.0,10,0,10,,,0.0,10,1.6,10
2021-03-10T22:00+00:00,16412,0,10,1.8,976.0,10,,,89,10,10,0.0,10,0,10,,,0.0,10,1.1,10
2021-03-10T23:00+00:00,16412,0,10,1.8,975.7,10,,,90,10,10,0.0,10,0,10,,,0.0,10,0.7,10
2021-03-11T00:00+00:00,16412,0,10,1.8,975.5,10,,,90,10,10,0.0,10,0,10,,,0.0,10,0.1,10
