time,Nrg,diff_Nrg,station,cglo,cglo_flag,ff,p,p_flag,pred,pred_flag,rf,rf_flag,ff_flag,rr,rr_flag,rrm,rrm_flag,sh,sh_flag,so_h,so_h_flag,tl,tl_flag
2021-01-01 00:00:00+00:00,125840.32031,0.0,16412,0,10,1.3,963.1,10,,,92,10,10,0.0,10,0,10,,,0.0,10,-1.0,10
2021-01-01 01:00:00+00:00,125840.32031,0.0,16412,0,10,0.3,963.2,10,,,93,10,10,0.0,10,0,10,,,0.0,10,-2.2,10
2021-01-01 02:00:00+00:00,125840.32031,0.0,16412,0,10,0.5,963.2,10,,,93,10,10,0.0,10,0,10,,,0.0,10,-2.2,10
2021-01-01 03:00:00+00:00,125840.32031,0.0,16412,0,10,0.3,962.7,10,,,93,10,10,0.0,10,0,10,,,0.0,10,-2.9,10
2021-01-01 04:00:00+00:00,125840.32031,0.0,16412,0,10,0.9,962.5,10,,,93,10,10,0.0,10,0,10,,,0.0,10,-3.1,10
2021-01-01 05:00:00+00:00,125840.32031,0.0,16412,0,10,1.2,962.7,10,,,93,10,10,0.0,10,0,10,,,0.0,10,-3.4,10
2021-01-01 06:00:00+00:00,125840.32031,0.0,16412,0,10,1.7,963.1,10,,,93,10,10,0.0,10,0,10,,,0.0,10,-3.6,10
2021-01-01 07:00:00+00:00,125840.375,0.0546900000044843,16412,5,10,1.5,963.5,10,,,92,10,10,0.0,10,0,10,,,0.1,10,-3.3,10
2021-01-01 08:00:00+00:00,125841.97656,1.60155999999552,16412,85,10,1.0,964.1,10,,,91,10,10,0.0,10,0,10,,,1.0,10,-2.5,10
2021-01-01 09:00:00+00:00,125847.21094,5.23438000000897,16412,208,10,0.8,964.1,10,,,75,10,10,0.0,10,0,10,,,1.0,10,1.4,10
2021-01-01 10:00:00+00:00,125857.27344,10.0625,16412,290,10,1.5,964.3,10,,,77,10,10,0.0,10,0,10,,,1.0,10,1.6,10
2021-01-01 11:00:00+00:00,125870.28125,13.0078099999955,16412,350,10,1.0,964.0,10,,,70,10,10,0.0,10,0,10,,,1.0,10,3.1,10
2021-01-01 12:00:00+00:00,125879.60938,9.32812999999442,16412,243,10,0.9,964.0,10,,,67,10,10,0.0,10,0,10,,,0.6,10,3.7,10
2021-01-01 13:00:00+00:00,125885.39063,5.78125,16412,129,10,0.2,964.1,10,,,68,10,10,0.0,10,0,10,,,0.0,10,3.8,10
2021-01-01 14:00:00+00:00,125889.08594,3.69531000001007,16412,82,10,0.2,964.4,10,,,69,10,10,0.0,10,0,10,,,0.0,10,3.7,10
2021-01-01 15:00:00+00:00,125890.32813,1.24218999998993,16412,33,10,0.6,964.8,10,,,74,10,10,0.0,10,0,10,,,0.0,10,3.2,10
2021-01-01 16:00:00+00:00,125890.38281,0.0546800000010989,16412,2,10,1.0,965.2,10,,,83,10,10,0.0,10,0,10,,,0.0,10,2.0,10
2021-01-01 17:00:00+00:00,125890.38281,0.0,16412,0,10,1.3,965.7,10,,,87,10,10,0.0,10,0,10,,,0.0,10,0.6,10
2021-01-01 18:00:00+00:00,125890.38281,0.0,16412,0,10,1.5,965.9,10,,,88,10,10,0.0,10,0,10,,,0.0,10,0.1,10
2021-01-01 19:00:00+00:00,125890.38281,0.0,16412,0,10,1.6,966.2,10,,,89,10,10,0.0,10,0,10,,,0.0,10,0.0,10
2021-01-01 20:00:00+00:00,125890.38281,0.0,16412,0,10,1.6,966.5,10,,,85,10,10,0.0,10,0,10,,,0.0,10,0.6,10
2021-01-01 21:00:00+00:00,125890.38281,0.0,16412,0,10,1.2,966.6,10,,,87,10,10,0.0,10,0,10,,,0.0,10,0.5,10
2021-01-01 22:00:00+00:00,125890.38281,0.0,16412,0,10,1.2,967.1,10,,,88,10,10,0.0,10,0,10,,,0.0,10,0.2,10
2021-01-01 23:00:00+00:00,125890.38281,0.0,16412,0,10,1.1,967.3,10,,,89,10,10,0.2,10,35,10,,,0.0,10,0.7,10
2021-01-02 00:00:00+00:00,125890.38281,0.0,16412,0,10,1.8,967.3,10,,,90,10,10,0.0,10,3,10,,,0.0,10,0.7,10
2021-01-02 01:00:00+00:00,125890.38281,0.0,16412,0,10,1.2,967.8,10,,,93,10,10,0.0,10,0,10,,,0.0,10,0.5,10
2021-01-02 02:00:00+00:00,125890.38281,0.0,16412,0,10,0.9,967.8,10,,,94,10,10,0.0,10,0,10,,,0.0,10,0.7,10
2021-01-02 03:00:00+00:00,125890.38281,0.0,16412,0,10,0.5,967.8,10,,,95,10,10,0.0,10,0,10,,,0.0,10,0.6,10
2021-01-02 04:00:00+00:00,125890.38281,0.0,16412,0,10,1.1,967.5,10,,,91,10,10,0.0,10,0,10,,,0.0,10,0.6,10
2021-01-02 05:00:00+00:00,125890.38281,0.0,16412,0,10,1.3,967.8,10,,,91,10,10,0.0,10,0,10,,,0.0,10,0.7,10
2021-01-02 06:00:00+00:00,125890.38281,0.0,16412,0,10,0.5,968.2,10,,,94,10,10,0.0,10,0,10,,,0.0,10,0.8,10
2021-01-02 07:00:00+00:00,125890.38281,0.0,16412,1,10,0.7,968.5,10,,,92,10,10,0.1,10,50,10,,,0.0,10,1.1,10
2021-01-02 08:00:00+00:00,125890.8125,0.429690000004484,16412,15,10,1.0,968.6,10,,,92,10,10,0.0,10,3,10,,,0.0,10,1.6,10
2021-01-02 09:00:00+00:00,125892.46875,1.65625,16412,37,10,0.6,969.0,10,,,90,10,10,0.0,10,7,10,,,0.0,10,2.3,10
2021-01-02 10:00:00+00:00,125896.9375,4.46875,16412,92,10,1.0,968.9,10,,,87,10,10,0.0,10,6,10,,,0.0,10,2.9,10
2021-01-02 11:00:00+00:00,125904.14844,7.21094000000448,16412,166,10,1.0,968.2,10,,,85,10,10,0.0,10,0,10,,,0.0,10,3.6,10
2021-01-02 12:00:00+00:00,125908.28125,4.13280999999552,16412,90,10,0.5,967.8,10,,,85,10,10,0.0,10,0,10,,,0.0,10,4.0,10
2021-01-02 13:00:00+00:00,125912.39063,4.10937999999442,16412,94,10,0.9,966.9,10,,,84,10,10,0.0,10,0,10,,,0.0,10,4.3,10
2021-01-02 14:00:00+00:00,125914.48438,2.09375,16412,51,10,0.7,967.4,10,,,87,10,10,0.1,10,18,10,,,0.0,10,4.4,10
2021-01-02 15:00:00+00:00,125915.41406,0.929680000001099,16412,21,10,0.3,967.0,10,,,92,10,10,0.1,10,38,10,,,0.0,10,3.8,10
2021-01-02 16:00:00+00:00,125915.41406,0.0,16412,1,10,0.6,967.4,10,,,93,10,10,0.0,10,0,10,,,0.0,10,3.3,10
2021-01-02 17:00:00+00:00,125915.41406,0.0,16412,0,10,0.4,966.8,10,,,95,10,10,0.4,10,53,10,,,0.0,10,3.4,10
2021-01-02 18:00:00+00:00,125915.41406,0.0,16412,0,10,0.8,966.7,10,,,96,10,10,1.1,10,60,10,,,0.0,10,3.6,10
2021-01-02 19:00:00+00:00,125915.41406,0.0,16412,0,10,0.3,966.8,10,,,96,10,10,1.4,10,60,10,,,0.0,10,3.6,10
2021-01-02 20:00:00+00:00,125915.41406,0.0,16412,0,10,2.1,965.9,10,,,95,10,10,0.7,10,42,10,,,0.0,10,3.9,10
2021-01-02 21:00:00+00:00,125915.41406,0.0,16412,0,10,1.4,966.5,10,,,96,10,10,0.0,10,0,10,,,0.0,10,4.0,10
2021-01-02 22:00:00+00:00,125915.41406,0.0,16412,0,10,0.6,965.7,10,,,95,10,10,0.0,10,15,10,,,0.0,10,3.8,10
2021-01-02 23:00:00+00:00,125915.41406,0.0,16412,0,10,0.5,965.7,10,,,96,10,10,0.0,10,4,10,,,0.0,10,4.0,10
2021-01-03 00:00:00+00:00,125915.41406,0.0,16412,0,10,1.0,965.4,10,,,97,10,10,0.2,10,22,10,,,0.0,10,4.0,10
2021-01-03 01:00:00+00:00,125915.41406,0.0,16412,0,10,1.5,965.1,10,,,97,10,10,0.0,10,0,10,,,0.0,10,4.0,10
2021-01-03 02:00:00+00:00,125915.41406,0.0,16412,0,10,0.9,964.9,10,,,98,10,10,0.3,10,24,10,,,0.0,10,4.0,10
2021-01-03 03:00:00+00:00,125915.41406,0.0,16412,0,10,1.0,964.7,10,,,98,10,10,2.4,10,60,10,,,0.0,10,3.9,10
2021-01-03 04:00:00+00:00,125915.41406,0.0,16412,0,10,0.5,964.4,10,,,98,10,10,1.1,10,53,10,,,0.0,10,3.7,10
2021-01-03 05:00:00+00:00,125915.41406,0.0,16412,0,10,1.2,964.3,10,,,97,10,10,0.0,10,0,10,,,0.0,10,3.1,10
2021-01-03 06:00:00+00:00,125915.41406,0.0,16412,0,10,1.2,964.8,10,,,97,10,10,0.0,10,0,10,,,0.0,10,3.1,10
2021-01-03 07:00:00+00:00,125915.42188,0.007819999998901,16412,2,10,0.7,965.1,10,,,97,10,10,0.0,10,0,10,,,0.0,10,3.2,10
2021-01-03 08:00:00+00:00,125915.82031,0.398430000001099,16412,12,10,0.7,965.7,10,,,97,10,10,0.0,10,0,10,,,0.0,10,3.3,10
2021-01-03 09:00:00+00:00,125917.5,1.67969000000448,16412,32,10,0.9,966.3,10,,,98,10,10,0.0,10,0,10,,,0.0,10,3.0,10
2021-01-03 10:00:00+00:00,125919.90625,2.40625,16412,61,10,1.2,966.2,10,,,97,10,10,0.0,10,0,10,,,0.0,10,3.2,10
2021-01-03 11:00:00+00:00,125927.70313,7.79687999999442,16412,138,10,0.8,965.7,10,,,93,10,10,0.0,10,0,10,,,0.0,10,4.2,10
2021-01-03 12:00:00+00:00,125934.39063,6.6875,16412,141,10,0.8,965.5,10,,,91,10,10,0.0,10,0,10,,,0.0,10,4.7,10
2021-01-03 13:00:00+00:00,125941.32813,6.9375,16412,78,10,0.5,965.6,10,,,86,10,10,0.0,10,0,10,,,0.0,10,4.7,10
2021-01-03 14:00:00+00:00,125944.53125,3.20312000000558,16412,38,10,1.3,965.8,10,,,93,10,10,0.0,10,0,10,,,0.0,10,4.1,10
2021-01-03 15:00:00+00:00,125945.89063,1.35937999999442,16412,22,10,1.4,966.2,10,,,94,10,10,0.0,10,0,10,,,0.0,10,3.6,10
2021-01-03 16:00:00+00:00,125945.92969,0.0390600000100676,16412,2,10,1.9,966.5,10,,,96,10,10,0.0,10,0,10,,,0.0,10,3.0,10
2021-01-03 17:00:00+00:00,125945.92969,0.0,16412,0,10,0.9,966.6,10,,,96,10,10,0.0,10,0,10,,,0.0,10,3.1,10
2021-01-03 18:00:00+00:00,125945.92969,0.0,16412,0,10,0.4,966.8,10,,,96,10,10,0.0,10,0,10,,,0.0,10,3.2,10
2021-01-03 19:00:00+00:00,125945.92969,0.0,16412,0,10,0.5,966.9,10,,,96,10,10,0.0,10,0,10,,,0.0,10,3.1,10
2021-01-03 20:00:00+00:00,125945.92969,0.0,16412,0,10,0.1,966.9,10,,,95,10,10,0.0,10,0,10,,,0.0,10,2.9,10
2021-01-03 21:00:00+00:00,125945.92969,0.0,16412,0,10,0.7,966.7,10,,,97,10,10,0.0,10,0,10,,,0.0,10,2.5,10
2021-01-03 22:00:00+00:00,125945.92969,0.0,16412,0,10,0.7,967.3,10,,,98,10,10,0.0,10,0,10,,,0.0,10,2.3,10
2021-01-03 23:00:00+00:00,125945.92969,0.0,16412,0,10,1.4,967.4,10,,,99,10,10,0.0,10,0,10,,,0.0,10,1.8,10
2021-01-04 00:00:00+00:00,125945.92969,0.0,16412,0,10,0.9,967.5,10,,,99,10,10,0.0,10,0,10,,,0.0,10,1.6,10
2021-01-04 01:00:00+00:00,125945.92969,0.0,16412,0,10,1.1,967.3,10,,,98,10,10,0.0,10,0,10,,,0.0,10,2.1,10
2021-01-04 02:00:00+00:00,125945.92969,0.0,16412,0,10,0.6,967.3,10,,,95,10,10,0.0,10,0,10,,,0.0,10,2.3,10
2021-01-04 03:00:00+00:00,125945.92969,0.0,16412,0,10,1.3,966.8,10,,,92,10,10,0.0,10,0,10,,,0.0,10,2.5,10
2021-01-04 04:00:00+00:00,125945.92969,0.0,16412,0,10,0.7,967.1,10,,,92,10,10,0.0,10,0,10,,,0.0,10,2.5,10
2021-01-04 05:00:00+00:00,125945.92969,0.0,16412,0,10,0.9,967.3,10,,,91,10,10,0.0,10,0,10,,,0.0,10,2.5,10
2021-01-04 06:00:00+00:00,125945.92969,0.0,16412,0,10,1.3,967.3,10,,,91,10,10,0.0,10,0,10,,,0.0,10,2.5,10
2021-01-04 07:00:00+00:00,125945.92969,0.0,16412,1,10,1.6,967.3,10,,,89,10,10,0.0,10,0,10,,,0.0,10,2.6,10
2021-01-04 08:00:00+00:00,125946.41406,0.484369999991031,16412,17,10,1.2,967.6,10,,,88,10,10,0.0,10,0,10,,,0.0,10,2.7,10
2021-01-04 09:00:00+00:00,125947.28906,0.875,16412,23,10,0.6,967.8,10,,,90,10,10,0.1,10,31,10,,,0.0,10,3.0,10
2021-01-04 10:00:00+00:00,125949.27344,1.98438000000897,16412,40,10,0.4,967.5,10,,,95,10,10,0.4,10,58,10,,,0.0,10,2.9,10
2021-01-04 11:00:00+00:00,125952.95313,3.67968999998993,16412,87,10,1.3,966.7,10,,,93,10,10,0.0,10,3,10,,,0.0,10,3.5,10
2021-01-04 12:00:00+00:00,125954.40625,1.45312000000558,16412,35,10,1.0,966.7,10,,,94,10,10,0.0,10,27,10,,,0.0,10,3.5,10
2021-01-04 13:00:00+00:00,125956.10156,1.69530999999552,16412,42,10,1.0,966.3,10,,,95,10,10,0.4,10,59,10,,,0.0,10,3.5,10
2021-01-04 14:00:00+00:00,125957.44531,1.34375,16412,30,10,0.6,966.5,10,,,96,10,10,0.2,10,34,10,,,0.0,10,3.6,10
2021-01-04 15:00:00+00:00,125957.78906,0.34375,16412,9,10,0.7,966.5,10,,,97,10,10,0.0,10,0,10,,,0.0,10,3.8,10
2021-01-04 16:00:00+00:00,125957.80469,0.0156300000089686,16412,2,10,0.7,966.6,10,,,97,10,10,0.0,10,0,10,,,0.0,10,3.7,10
2021-01-04 17:00:00+00:00,125957.80469,0.0,16412,0,10,1.1,966.7,10,,,96,10,10,0.0,10,18,10,,,0.0,10,3.8,10
2021-01-04 18:00:00+00:00,125957.80469,0.0,16412,0,10,0.8,966.7,10,,,96,10,10,0.0,10,0,10,,,0.0,10,3.9,10
2021-01-04 19:00:00+00:00,125957.80469,0.0,16412,0,10,0.6,966.6,10,,,97,10,10,0.0,10,12,10,,,0.0,10,3.9,10
2021-01-04 20:00:00+00:00,125957.80469,0.0,16412,0,10,1.3,966.3,10,,,97,10,10,0.0,10,0,10,,,0.0,10,3.7,10
2021-01-04 21:00:00+00:00,125957.80469,0.0,16412,0,10,1.4,966.0,10,,,95,10,10,0.0,10,0,10,,,0.0,10,3.6,10
2021-01-04 22:00:00+00:00,125957.80469,0.0,16412,0,10,1.2,965.9,10,,,95,10,10,0.0,10,0,10,,,0.0,10,3.6,10
2021-01-04 23:00:00+00:00,125957.80469,0.0,16412,0,10,0.4,965.9,10,,,96,10,10,0.1,10,11,10,,,0.0,10,3.7,10
2021-01-05 00:00:00+00:00,125957.80469,0.0,16412,0,10,1.0,965.7,10,,,97,10,10,0.2,10,26,10,,,0.0,10,3.6,10
2021-01-05 01:00:00+00:00,125957.80469,0.0,16412,0,10,1.0,965.9,10,,,98,10,10,0.0,10,0,10,,,0.0,10,3.4,10
2021-01-05 02:00:00+00:00,125957.80469,0.0,16412,0,10,0.4,965.7,10,,,97,10,10,0.0,10,0,10,,,0.0,10,3.4,10
2021-01-05 03:00:00+00:00,125957.80469,0.0,16412,0,10,0.5,965.4,10,,,97,10,10,0.0,10,0,10,,,0.0,10,3.5,10
2021-01-05 04:00:00+00:00,125957.80469,0.0,16412,0,10,0.3,964.9,10,,,96,10,10,0.0,10,0,10,,,0.0,10,3.5,10
2021-01-05 05:00:00+00:00,125957.80469,0.0,16412,0,10,0.8,964.9,10,,,95,10,10,0.0,10,0,10,,,0.0,10,3.3,10
2021-01-05 06:00:00+00:00,125957.80469,0.0,16412,0,10,0.8,965.1,10,,,95,10,10,0.0,10,0,10,,,0.0,10,2.8,10
2021-01-05 07:00:00+00:00,125957.8125,0.0078099999955156,16412,1,10,1.0,965.5,10,,,97,10,10,0.0,10,0,10,,,0.0,10,1.8,10
2021-01-05 08:00:00+00:00,125959.00781,1.19530999999552,16412,19,10,1.0,965.3,10,,,97,10,10,0.0,10,0,10,,,0.0,10,1.7,10
2021-01-05 09:00:00+00:00,125962.74219,3.73438000000897,16412,112,10,0.7,965.4,10,,,92,10,10,0.0,10,0,10,,,0.3,10,2.9,10
2021-01-05 10:00:00+00:00,125970.23438,7.49218999998993,16412,246,10,1.1,965.2,10,,,90,10,10,0.0,10,0,10,,,0.8,10,2.9,10
2021-01-05 11:00:00+00:00,125978.48438,8.25,16412,279,10,1.5,965.1,10,,,88,10,10,0.0,10,0,10,,,0.5,10,3.3,10
2021-01-05 12:00:00+00:00,125988.23438,9.75,16412,184,10,0.9,964.7,10,,,87,10,10,0.0,10,0,10,,,0.2,10,3.3,10
2021-01-05 13:00:00+00:00,125997.84375,9.60937000000558,16412,222,10,1.3,964.6,10,,,79,10,10,0.0,10,0,10,,,0.7,10,5.1,10
2021-01-05 14:00:00+00:00,126003.19531,5.35155999999552,16412,139,10,1.9,965.3,10,,,83,10,10,0.0,10,0,10,,,0.3,10,4.3,10
2021-01-05 15:00:00+00:00,126003.89844,0.703130000008969,16412,18,10,2.6,965.8,10,,,84,10,10,0.0,10,0,10,,,0.0,10,3.3,10
2021-01-05 16:00:00+00:00,126003.94531,0.0468699999910313,16412,2,10,2.8,965.9,10,,,87,10,10,0.0,10,0,10,,,0.0,10,2.9,10
2021-01-05 17:00:00+00:00,126003.94531,0.0,16412,0,10,2.1,965.9,10,,,90,10,10,0.0,10,0,10,,,0.0,10,2.2,10
2021-01-05 18:00:00+00:00,126003.94531,0.0,16412,0,10,1.7,965.8,10,,,89,10,10,0.0,10,0,10,,,0.0,10,2.1,10
2021-01-05 19:00:00+00:00,126003.94531,0.0,16412,0,10,2.4,965.7,10,,,87,10,10,0.0,10,0,10,,,0.0,10,2.4,10
2021-01-05 20:00:00+00:00,126003.94531,0.0,16412,0,10,2.5,965.6,10,,,83,10,10,0.0,10,0,10,,,0.0,10,2.6,10
2021-01-05 21:00:00+00:00,126003.94531,0.0,16412,0,10,2.2,965.7,10,,,91,10,10,0.5,10,46,10,,,0.0,10,1.8,10
2021-01-05 22:00:00+00:00,126003.94531,0.0,16412,0,10,0.7,965.7,10,,,95,10,10,1.1,10,60,10,,,0.0,10,1.0,10
2021-01-05 23:00:00+00:00,126003.94531,0.0,16412,0,10,0.6,965.2,10,,,96,10,10,1.5,10,60,10,,,0.0,10,0.8,10
2021-01-06 00:00:00+00:00,126003.94531,0.0,16412,0,10,0.6,964.7,10,,,97,10,10,1.1,10,60,10,,,0.0,10,0.7,10
2021-01-06 01:00:00+00:00,126003.94531,0.0,16412,0,10,1.0,964.4,10,,,97,10,10,1.1,10,60,10,,,0.0,10,0.7,10
2021-01-06 02:00:00+00:00,126003.94531,0.0,16412,0,10,1.2,964.2,10,,,97,10,10,1.5,10,60,10,,,0.0,10,0.7,10
2021-01-06 03:00:00+00:00,126003.94531,0.0,16412,0,10,1.4,964.0,10,,,97,10,10,1.2,10,60,10,,,0.0,10,0.6,10
2021-01-06 04:00:00+00:00,126003.94531,0.0,16412,0,10,1.0,963.4,10,,,96,10,10,0.5,10,60,10,,,0.0,10,0.9,10
2021-01-06 05:00:00+00:00,126003.94531,0.0,16412,0,10,0.6,963.2,10,,,96,10,10,0.4,10,60,10,,,0.0,10,0.9,10
2021-01-06 06:00:00+00:00,126003.94531,0.0,16412,0,10,0.2,963.4,10,,,97,10,10,0.1,10,42,10,,,0.0,10,0.9,10
2021-01-06 07:00:00+00:00,126003.94531,0.0,16412,1,10,0.6,963.4,10,,,96,10,10,0.0,10,13,10,,,0.0,10,1.0,10
2021-01-06 08:00:00+00:00,126004.25781,0.3125,16412,21,10,0.7,964.0,10,,,97,10,10,0.0,10,10,10,,,0.0,10,1.1,10
2021-01-06 09:00:00+00:00,126005.59375,1.33594000000448,16412,110,10,2.0,964.6,10,,,95,10,10,0.0,10,0,10,,,0.0,10,1.4,10
2021-01-06 10:00:00+00:00,126006.92969,1.33594000000448,16412,104,10,1.3,964.6,10,,,94,10,10,0.0,10,0,10,,,0.0,10,1.4,10
2021-01-06 11:00:00+00:00,126008.16406,1.23436999999103,16412,65,10,1.4,964.2,10,,,92,10,10,0.0,10,0,10,,,0.0,10,1.2,10
2021-01-06 12:00:00+00:00,126009.67969,1.51563000000897,16412,76,10,0.9,964.0,10,,,90,10,10,0.0,10,0,10,,,0.0,10,1.4,10
2021-01-06 13:00:00+00:00,126014.28906,4.60936999999103,16412,145,10,0.8,963.8,10,,,89,10,10,0.0,10,0,10,,,0.0,10,2.0,10
2021-01-06 14:00:00+00:00,126016.39063,2.1015699999989,16412,62,10,0.6,964.2,10,,,87,10,10,0.0,10,0,10,,,0.0,10,2.1,10
2021-01-06 15:00:00+00:00,126017.125,0.734370000005583,16412,23,10,1.2,964.5,10,,,87,10,10,0.0,10,0,10,,,0.0,10,1.7,10
2021-01-06 16:00:00+00:00,126017.17188,0.0468799999944167,16412,3,10,0.9,964.7,10,,,90,10,10,0.0,10,0,10,,,0.0,10,1.7,10
2021-01-06 17:00:00+00:00,126017.17188,0.0,16412,0,10,0.7,964.9,10,,,93,10,10,0.0,10,0,10,,,0.0,10,1.2,10
2021-01-06 18:00:00+00:00,126017.17188,0.0,16412,0,10,1.3,965.4,10,,,93,10,10,0.0,10,0,10,,,0.0,10,1.4,10
2021-01-06 19:00:00+00:00,126017.17188,0.0,16412,0,10,1.4,965.7,10,,,92,10,10,0.0,10,0,10,,,0.0,10,1.4,10
2021-01-06 20:00:00+00:00,126017.17188,0.0,16412,0,10,1.6,965.9,10,,,89,10,10,0.0,10,0,10,,,0.0,10,1.3,10
2021-01-06 21:00:00+00:00,126017.17188,0.0,16412,0,10,0.5,965.9,10,,,90,10,10,0.0,10,0,10,,,0.0,10,1.4,10
2021-01-06 22:00:00+00:00,126017.17188,0.0,16412,0,10,2.0,966.0,10,,,91,10,10,0.0,10,0,10,,,0.0,10,0.7,10
2021-01-06 23:00:00+00:00,126017.17188,0.0,16412,0,10,2.0,966.2,10,,,92,10,10,0.0,10,0,10,,,0.0,10,0.2,10
2021-01-07 00:00:00+00:00,126017.17188,0.0,16412,0,10,1.8,966.4,10,,,92,10,10,0.0,10,0,10,,,0.0,10,-0.1,10
2021-01-07 01:00:00+00:00,126017.17188,0.0,16412,0,10,0.6,966.8,10,,,95,10,10,0.0,10,0,10,,,0.0,10,-0.9,10
2021-01-07 02:00:00+00:00,126017.17188,0.0,16412,0,10,0.9,967.3,10,,,100,10,10,0.0,10,0,10,,,0.0,10,-1.1,10
2021-01-07 03:00:00+00:00,126017.17188,0.0,16412,0,10,0.2,967.3,10,,,100,10,10,0.0,10,0,10,,,0.0,10,-1.0,10
2021-01-07 04:00:00+00:00,126017.17188,0.0,16412,0,10,0.8,967.8,10,,,100,10,10,0.0,10,0,10,,,0.0,10,-1.5,10
2021-01-07 05:00:00+00:00,126017.17188,0.0,16412,0,10,1.5,968.2,10,,,98,10,10,0.0,10,0,10,,,0.0,10,-1.8,10
2021-01-07 06:00:00+00:00,126017.17188,0.0,16412,0,10,0.7,968.7,10,,,98,10,10,0.0,10,0,10,,,0.0,10,-1.7,10
2021-01-07 07:00:00+00:00,126017.17969,0.0078100000100675,16412,2,10,0.5,969.1,10,,,97,10,10,0.0,10,0,10,,,0.0,10,-2.0,10
2021-01-07 08:00:00+00:00,126018.28125,1.10155999999552,16412,61,10,1.2,969.5,10,,,96,10,10,0.0,10,0,10,,,0.4,10,-2.2,10
2021-01-07 09:00:00+00:00,126021.16406,2.88280999999552,16412,187,10,0.3,969.7,10,,,84,10,10,0.0,10,0,10,,,1.0,10,0.4,10
2021-01-07 10:00:00+00:00,126025.58594,4.42188000000897,16412,266,10,1.2,969.9,10,,,89,10,10,0.0,10,0,10,,,1.0,10,0.0,10
2021-01-07 11:00:00+00:00,126031.64063,6.05468999998993,16412,330,10,1.0,969.7,10,,,87,10,10,0.0,10,0,10,,,1.0,10,0.7,10
2021-01-07 12:00:00+00:00,126038.66406,7.0234300000011,16412,319,10,1.7,969.1,10,,,84,10,10,0.0,10,0,10,,,1.0,10,1.1,10
2021-01-07 13:00:00+00:00,126044.5,5.83594000000448,16412,238,10,1.4,968.9,10,,,87,10,10,0.0,10,0,10,,,0.8,10,1.0,10
2021-01-07 14:00:00+00:00,126048.01563,3.51562999999442,16412,104,10,1.3,969.1,10,,,94,10,10,0.0,10,0,10,,,0.0,10,-0.1,10
2021-01-07 15:00:00+00:00,126049.23438,1.21875,16412,35,10,1.1,969.5,10,,,95,10,10,0.0,10,0,10,,,0.0,10,-0.8,10
2021-01-07 16:00:00+00:00,126049.29688,0.0625,16412,4,10,0.7,969.7,10,,,96,10,10,0.0,10,0,10,,,0.0,10,-1.2,10
2021-01-07 17:00:00+00:00,126049.29688,0.0,16412,0,10,0.8,970.1,10,,,97,10,10,0.0,10,0,10,,,0.0,10,-1.5,10
2021-01-07 18:00:00+00:00,126049.29688,0.0,16412,0,10,0.2,970.0,10,,,99,10,10,0.0,10,0,10,,,0.0,10,-1.4,10
2021-01-07 19:00:00+00:00,126049.29688,0.0,16412,0,10,1.0,970.1,10,,,99,10,10,0.0,10,0,10,,,0.0,10,-1.3,10
2021-01-07 20:00:00+00:00,126049.29688,0.0,16412,0,10,0.7,969.7,10,,,100,10,10,0.0,10,0,10,,,0.0,10,-1.2,10
2021-01-07 21:00:00+00:00,126049.29688,0.0,16412,0,10,0.5,969.8,10,,,98,10,10,0.0,10,0,10,,,0.0,10,-1.1,10
2021-01-07 22:00:00+00:00,126049.29688,0.0,16412,0,10,1.3,969.8,10,,,96,10,10,0.0,10,0,10,,,0.0,10,-1.2,10
2021-01-07 23:00:00+00:00,126049.29688,0.0,16412,0,10,0.4,969.1,10,,,95,10,10,0.0,10,0,10,,,0.0,10,-1.0,10
2021-01-08 00:00:00+00:00,126049.29688,0.0,16412,0,10,0.5,969.0,10,,,93,10,10,0.0,10,0,10,,,0.0,10,-0.8,10
2021-01-08 01:00:00+00:00,126049.29688,0.0,16412,0,10,1.3,968.9,10,,,96,10,10,0.0,10,0,10,,,0.0,10,-1.0,10
2021-01-08 02:00:00+00:00,126049.29688,0.0,16412,0,10,1.0,969.0,10,,,96,10,10,0.0,10,0,10,,,0.0,10,-0.9,10
2021-01-08 03:00:00+00:00,126049.29688,0.0,16412,0,10,1.4,968.9,10,,,96,10,10,0.0,10,0,10,,,0.0,10,-0.9,10
2021-01-08 04:00:00+00:00,126049.29688,0.0,16412,0,10,0.5,968.6,10,,,95,10,10,0.0,10,3,10,,,0.0,10,-0.8,10
2021-01-08 05:00:00+00:00,126049.29688,0.0,16412,0,10,1.0,968.5,10,,,91,10,10,0.0,10,0,10,,,0.0,10,-0.7,10
2021-01-08 06:00:00+00:00,126049.29688,0.0,16412,0,10,1.1,968.6,10,,,86,10,10,0.0,10,2,10,,,0.0,10,-0.6,10
2021-01-08 07:00:00+00:00,126049.29688,0.0,16412,1,10,0.5,969.0,10,,,89,10,10,0.0,10,5,10,,,0.0,10,-0.4,10
2021-01-08 08:00:00+00:00,126049.54688,0.25,16412,11,10,0.7,969.7,10,,,90,10,10,0.0,10,0,10,,,0.0,10,-0.3,10
2021-01-08 09:00:00+00:00,126051.82031,2.2734300000011,16412,59,10,0.5,970.0,10,,,87,10,10,0.0,10,0,10,,,0.0,10,0.0,10
2021-01-08 10:00:00+00:00,126057.52344,5.70313000000897,16412,133,10,0.6,970.0,10,,,86,10,10,0.0,10,0,10,,,0.0,10,0.7,10
